certificate_id,film_name,cut_no,description,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs
100010842100000907,YEVADU AGAIN,5,Deleted the Telugu Song No. 5 NEE JATHAGA 01:34:41:04 TO 01:39:03:18,262.0,0.0,0.0,262.0
100010842100000907,YEVADU AGAIN,6,Deleted the Telugu Song No. 6 PIMPLE DIMPLE 02:00:47:15 TO 02:04:42:19,235.0,0.0,0.0,235.0
100010842100000962,MS JAYANNA COMBINES,1,Deleted the Kannada Start Credits 00:01:50:03 TO 00:03:38:08,108.0,0.0,0.0,108.0
100010842100000962,MS JAYANNA COMBINES,2,Deleted the Telugu Song No. 1 Maneli Appa 00:17:57:09 TO 00:21:53:08,236.0,0.0,0.0,236.0
100010842100000962,MS JAYANNA COMBINES,3,Deleted the Telugu Song No. 2 Istu Divasa 00:36:35:07 TO 00:40:32:20,237.0,0.0,0.0,237.0
100010842100000962,MS JAYANNA COMBINES,4,Deleted the Telugu Song No. 3 Sui Tapak 01:17:47:19 TO 00:21:55:10,247.0,0.0,0.0,247.0
100010842100000962,MS JAYANNA COMBINES,5,Deleted the Telugu Song No. 4 Holiaare 01:41:10:10 TO 01:42:47:03,96.0,0.0,0.0,96.0
100010842100000962,MS JAYANNA COMBINES,6,Deleted the Telugu Song No. 5 Knnada Siri 02:06:58:00 TO 02:10:55:16,237.0,0.0,0.0,237.0
100010842100000934,GALLY ROWDY,1,Mute word PSYCHO as the same stigmatizes mental sickness and denigrates the persons who have mental conditions.: MUTED,0.0,0.0,0.0,0.0
100010842100000801,VANAMAGAN,1,Deleted the Tamil Start Title. 00:01:40:03 TO 00:03:22:18,102.0,0.0,0.0,102.0
100010842100000801,VANAMAGAN,2,Deleted the Telugu Song No. 1 DAMN DAMN 00:10:12:23 TO 00:14:02:05,229.0,0.0,0.0,229.0
100010842100000801,VANAMAGAN,3,Deleted the Telugu Song No. 2 YEMMA YEA ALAGAMMA 00:52:12:08 TO 00:56:20:08,248.0,0.0,0.0,248.0
100010842100000801,VANAMAGAN,4,Deleted the Telugu Song No. 3 SILU SILU 01:11:23:19 TO 01:14:39:07,195.0,0.0,0.0,195.0
100010842100000801,VANAMAGAN,5,Deleted the Telugu Song No. 4 PACHAI UDUTHIYA KAADU 01:37:12:05 TO 01:40:24:18,192.0,0.0,0.0,192.0
100010842100000801,VANAMAGAN,6,Deleted the Telugu Song No. 5 VANAM THEME SONG 01:46:04:16 TO 01:47:47:01,102.0,0.0,0.0,102.0
100010842100000801,VANAMAGAN,7,Deleted the End Scroll 01:59:59:13 TO 02:02:56:06,176.0,0.0,0.0,176.0
100010842100000828,ROWDY MUNNA,1,Deleted the Telugu Start Credit 00:01:40:03 00:03:31:03,111.0,0.0,0.0,111.0
100010842100000828,ROWDY MUNNA,2,00:16:31:10 00:21:34:12 Deleted the Song No 1 Kadhulu kadhulu,303.0,0.0,0.0,303.0
100010842100000828,ROWDY MUNNA,3,Deleted the Song No 2 Chammakkuro 00:41:06:11 TO 00:45:27:17,261.0,0.0,0.0,261.0
100010842100000828,ROWDY MUNNA,4,Deleted the Song No 3 Vastava Vastava 00:57:48:05 01:0314:11,326.0,0.0,0.0,326.0
100010842100000828,ROWDY MUNNA,5,01:37:19:10 01:42:04:17 Deleted the Song No 4 Manasa,285.0,0.0,0.0,285.0
100010842100000828,ROWDY MUNNA,6,Deleted the Song No 5 Baga Baga 01:48:18:19 01:49:59:14,101.0,0.0,0.0,101.0
100010842100000828,ROWDY MUNNA,7,Deleted the Song No 6 Konchem Konchem 02:01:40:11 02:06:12:10,272.0,0.0,0.0,272.0
100050842100000157,KANDH,1,Kindly replace delete the gun glamorizing visuals especially at the opening and closing sequence.,0.0,0.0,0.0,0.0
100010842100001759,SURIYA SIVAKUMAR - CHENNAI,1,Deleted the Telugu Song No. 1 VETTAIKARA KOOTAM 00:17:07:10 00:19:49:03,161.0,0.0,0.0,161.0
100010842100001759,SURIYA SIVAKUMAR - CHENNAI,2,Deleted the Telugu Song No. 2 POWER 00:37:56:00 00:38:57:17,61.0,0.0,0.0,61.0
100010842100001759,SURIYA SIVAKUMAR - CHENNAI,3,Deleted the Telugu Song No. 3 POLLADHA ULAGATHILE 00:58:28:12 00:59:13:11,45.0,0.0,0.0,45.0
100010842100001759,SURIYA SIVAKUMAR - CHENNAI,4,Deleted the Telugu Song No. 4 SENDU MALLI 01:26:54:22 01:27:18:10 01:27:28:15 01:28:09:21,65.0,0.0,0.0,65.0
100010842100001759,SURIYA SIVAKUMAR - CHENNAI,5,Deleted the Telugu Song No. 5 THALA KOTHUM 01:39:46:13 01:40:13:05 01:40:37:12 01:41:43:20 01:42:46:23 01:43:40:21,147.0,0.0,0.0,147.0
100010842100001589,NAMO VENKATESA,1,Deleted the Song No 1 Soundarya 00:32:17:13 00:36:16:16,239.0,0.0,0.0,239.0
100010842100001589,NAMO VENKATESA,2,Deleted the Song No 2 Tuttodoi 00:42:05:01 00:45:51:00,226.0,0.0,0.0,226.0
100010842100001589,NAMO VENKATESA,3,Deleted the Song No 3 Nee Kallalo 00:55:49:12 00:59:07:00,198.0,0.0,0.0,198.0
100010842100001589,NAMO VENKATESA,4,Deleted the Song No 4 Non Stop 01:14:04:11 01:17:32:17,208.0,0.0,0.0,208.0
100010842100001589,NAMO VENKATESA,5,Deleted the Song No 5 Ding Dong 01:37:36:20 01:41:15:08,218.0,0.0,0.0,218.0
100010842100001589,NAMO VENKATESA,6,Deleted the Song No 6 Namo Venkatesa 01:56:51:07 02:00:42:01,231.0,0.0,0.0,231.0
100050842100000200,SONG- LAARE X SAJNA VE SAJNA,1,Replaced the alcohol glamorizing visuals.,1.0,1.0,0.0,2.0
100050842100000209,SONG GYM OF FILM MARJANEY,1,"Inserted anti-smoking message at 00:56, 01:00 (SMOKING KILLS SMOKING CAUSES CANCER).",0.0,0.0,0.0,0.0
100010842100001458,SURIYA SIVAKUMAR - CHENNAI,1,Deleted the Tamil Start Credits 00:01:50:03 00:04:13:01,143.0,0.0,0.0,143.0
100010842100001458,SURIYA SIVAKUMAR - CHENNAI,2,Deleted the Song No 1 SHERO SHERO 00:19:57:01 00:22:55:23,178.0,0.0,0.0,178.0
100010842100001458,SURIYA SIVAKUMAR - CHENNAI,3,Deleted the Song No 2 NA JILLA KEDI 01:44:46:07 01:47:42:11,176.0,0.0,0.0,176.0
100050842100000181,GEETIKA NARANG - GURGAON,1,Inserted 11 sec duration for CBFC certificate.,0.0,11.0,0.0,11.0
100050842100000181,GEETIKA NARANG - GURGAON,2,a) Inserted anti-smoking disclaimer at 10 sec. of TCR. b) Inserted anti-smoking static message (Smoking Kills Smoking causes cancer) at 17 min.,0.0,31.0,0.0,31.0
100010842100001702,HINDUSTANI,1,Deleted the Telugu Start Credit 00:01:40:03 00:05:42:04,242.0,0.0,0.0,242.0
100010842100001702,HINDUSTANI,2,Deleted the Song No 1 DHAGA DHAGA 00:19:32:05 00:24:14:16,282.0,0.0,0.0,282.0
100010842100001702,HINDUSTANI,3,Deleted the Song No 2 THARA THALUKU 00:34:15:19 00:38:49:16,274.0,0.0,0.0,274.0
100010842100001702,HINDUSTANI,4,Deleted the Song No 3 AMMAI ANDHRE 00:58:40:17 01:03:41:10,300.0,0.0,0.0,300.0
100010842100001702,HINDUSTANI,5,Deleted the Song No 4 HEY SATYABHAMA 01:27:54:00 01:32:46:07,292.0,0.0,0.0,292.0
100010842100001702,HINDUSTANI,6,Deleted the Song No 5 NENU PUTTINDEMO 01:50:09:05 01:55:10:08,301.0,0.0,0.0,301.0
100050842100000044,MS VASANT RAM PRODUCTIONS,1,Deleted Starting Special Thanks Media Partner and Casting in region Language 00.01.23 to 00.06.21,298.0,0.0,0.0,298.0
100050842100000044,MS VASANT RAM PRODUCTIONS,2,Deleted Song Ninna Parichaya 00.16.20 to 00.18.19,119.0,0.0,0.0,119.0
100050842100000044,MS VASANT RAM PRODUCTIONS,3,Deleted Song Helale Nanna 00.32.05 to 00.35.03,178.0,0.0,0.0,178.0
100050842100000044,MS VASANT RAM PRODUCTIONS,4,Deleted Song Hodudre Saaku 01.02.17 to 01.06.41,264.0,0.0,0.0,264.0
100050842100000244,MANOJ KUMAR SINGH - MIRZAPUR,1,Insert 9 more seconds inside TCR to make it 10 seconds as mandated for CBFC certificate.: INSERTED,0.0,9.0,0.0,9.0
100050842100000046,SIMHA SENA,1,Deleted Starting Special Thanks Media Partner and Casting in region Language 00.01.26 to 00.03.47,141.0,0.0,0.0,141.0
100050842100000046,SIMHA SENA,2,Deleted Ending Telugu Language Cast rolling 02.02.01 02.04.24,143.0,0.0,0.0,143.0
100010842100001521,GOLD THIEF,1,Deleted The Telugu Song No. 1 Yaanam 00:5458:15 00:57:47:12,169.0,0.0,0.0,169.0
100010842100001521,GOLD THIEF,2,Deleted The Telugu Song No. 2 Kanaka Mahalakshmi 01:10:07:10 01:13:14:07,187.0,0.0,0.0,187.0
100010842100001521,GOLD THIEF,3,Deleted The Telugu Song No. 3 Swathilo Muthyamantha 01:33:50:05 01:37:00:05,190.0,0.0,0.0,190.0
100010842100002094,SHRI V. RAMESH BABU,1,Deleted the Telugu Start Credit 00:01:40:03 00:06:15:01,275.0,0.0,0.0,275.0
100010842100002094,SHRI V. RAMESH BABU,2,Deleted the Song No 1 OKACHINUI 00:14:57:03 00:19:46:14,289.0,0.0,0.0,289.0
100010842100002094,SHRI V. RAMESH BABU,3,Deleted the Song No 2 YABILIKI 00:42:02:03 00:47:49:18,347.0,0.0,0.0,347.0
100010842100002094,SHRI V. RAMESH BABU,4,Deleted the Song No 3 GOLA GOLA 00:54:41:18 01:00:14:05,332.0,0.0,0.0,332.0
100010842100002094,SHRI V. RAMESH BABU,5,Deleted the Song No 4 MUMTAJU MAHALU 01:29:17:22 01:34:10:00,292.0,0.0,0.0,292.0
100010842100002094,SHRI V. RAMESH BABU,6,Deleted the Song No 5 YEKANTANGA 01:39:43:18 01:45:09:10,325.0,0.0,0.0,325.0
100010842100002094,SHRI V. RAMESH BABU,7,Deleted the Song No 6 NUVVASALU 02:04:28:02 02:09:35:00,307.0,0.0,0.0,307.0
100010842100002137,HINDUSTANI,1,Deleted the Song 1 rang barse 00:05:57:19 00:09:26:06,208.0,0.0,0.0,208.0
100010842100002137,HINDUSTANI,2,Deleted the Song 2 Pushpa 00:25:27:03 00:28:51:16,204.0,0.0,0.0,204.0
100010842100002137,HINDUSTANI,3,Delete the Song 3 Mansaa 00:41:40:21 00:44:10:02,149.0,0.0,0.0,149.0
100010842100002137,HINDUSTANI,4,Delete the Song 4 Toch Chesi Choodu 01:11:06:21 01:13:22:07,135.0,0.0,0.0,135.0
100010842100002137,HINDUSTANI,5,Delete the Song 5 Raaye Raaye 01:34:31:21 01:37:47:12,195.0,0.0,0.0,195.0
100050842100000219,TRUE FILTER FILMS - NEW DELHI,1,08 seconds duration has been inserted of CBFC certificate.,0.0,8.0,0.0,8.0
100010842100002632,HINDUSTANI,1,Deleted the Start Credits in Telugu 00:01:40:03 00:05:25:14,225.0,0.0,0.0,225.0
100010842100002632,HINDUSTANI,2,Deleted the song no.1 DJ Sharanam Bhaje 00:23:27:13 00:27:43:08,255.0,0.0,0.0,255.0
100010842100002632,HINDUSTANI,3,Deleted the song no. 2 Mecchuko 00:38:37:06 00:43:10:22,273.0,0.0,0.0,273.0
100010842100002632,HINDUSTANI,4,Deleted the song no. 3 Gudilo Gudilo 00:59:04:10 01:03:56:11,292.0,0.0,0.0,292.0
100010842100002632,HINDUSTANI,5,Deleted the song no. 4 Box Baddhalai 01:27:55:11 01:32:41:06,286.0,0.0,0.0,286.0
100010842100002632,HINDUSTANI,6,Deleted the song no. 5 Sitimaar 01:51:31:08 01:56:10:15,279.0,0.0,0.0,279.0
100050842100000292,SONG- PYAAR KARI JAAWAN,1,Replace or delete the visuals in which alcohol brands are visible.: VISUALS OF ALCOHOL BRANDS BLURRED,0.0,0.0,0.0,0.0
100050842100000287,SONG- SCORPIO,1,Muted the portion of the lyrics AKHAAN MERIAN NU LAAL.....AFGHAN TON AA AAYA.,0.0,0.0,0.0,0.0
100050842100000287,SONG- SCORPIO,2,Remove and replace the glamorized visuals of alcohol consumption (up to 80).: REPLACED WITH ZOOMING IN THE VISUALS,0.0,0.0,0.0,0.0
100050842100000287,SONG- SCORPIO,3,Remove and replace the glamorized visuals of guns (up to 80).: REPLACED BY ZOOMING IN THE VISUALS,0.0,0.0,0.0,0.0
100050842100000285,SONG- MAAF KARDE,1,Delete replace the portion of the lyrics USE JEDE KARNE....THONK DI GAVAAHAA NI as the same is glorifying and justifying violence.: MUTED,0.0,0.0,0.0,0.0
100050842100000269,SHIROMANI AKALI DAL - MOHALI,1,The portion of the lyrics taken from Gurubani have not been mixed with other words: Modification done as directed.,17.0,17.0,0.0,34.0
100050102100000286,RAKESH KAPOOR - WEST,1,"The disclaimer has been inserted in beginning with Translation in PunjabiHindi We do not need guns and bombs to bring peace, we need love and compassion.: Mother Teresa. (para here) The makers of this song do not intend to promote or glamourize violence and anti-social activities in any manner",0.0,10.0,0.0,10.0
100010842100002852,AWADHI,1,Deleted the Song No 1 KYA BE JAARE 00:11:50:02 00:14:40:11,170.0,0.0,0.0,170.0
100010842100002852,AWADHI,2,Deleted the Song No 2 CHALAAKI 00:21:55:11 00:24:20:00,144.0,0.0,0.0,144.0
100010842100002852,AWADHI,3,Deleted the Song No 3 OTTEDHUNANE 00:35:07:14 00:38:20:11,193.0,0.0,0.0,193.0
100010842100002852,AWADHI,4,Deleted the Song No 4 THAKKATHI 01:12:35:05 01:14:39:06,124.0,0.0,0.0,124.0
100010842100002852,AWADHI,5,Deleted the Song No 5 AARAFAGULA 01:39:55:05 01:40:56:10,61.0,0.0,0.0,61.0
100050842100000151,LOOKING FOR CHALLAN,1,Please submit time coded DVD and 10 seconds at the very beginning for CBFC certificate.,0.0,0.0,0.0,0.0
100050842100000151,LOOKING FOR CHALLAN,2,Please submit NOC from Animal Welfare Board of India or alternatively shooting permission from Forest department.,0.0,0.0,0.0,0.0
100050842100000151,LOOKING FOR CHALLAN,3,Insert anti-smoking message (SMOKING CAUSES CANCER).,0.0,0.0,0.0,0.0
100050842100000240,NAA JATT DA,1,Please submit NOC from Animal Welfare Board of India for the use of horse.,0.0,0.0,0.0,0.0
100050842100000333,BULLET,1,Replace delete words LADDU THONKEYA as the same was considered double meaning and vulgar.,0.0,0.0,0.0,0.0
100050842100000204,MURTI DEVI - ALWAR,1,Inserted 10 seconds within TIME CODE for CBFC certificate.,0.0,10.0,0.0,10.0
100050842100000338,RAHAT KAZMI - POONCH,1,Mute replace BAHANCHOD as the same is derogatory to women.: MUTED,0.0,0.0,0.0,0.0
100050842100000216,SUJIT KUMAR JHA - NEW DELHI,1,Insert 10 seconds for CBFC certificate.: INSERTED,0.0,10.0,0.0,10.0
100010842100003081,HINDUSTANI,1,Deleted the Song No 1 YAHOON YAHOON 00:12:44:06 00:15:45:01,180.0,0.0,0.0,180.0
100010842100003081,HINDUSTANI,2,Deleted the Song No 2 MIRCHI 00:30:18:13 00:31:45:03,86.0,0.0,0.0,86.0
100010842100003081,HINDUSTANI,3,Deleted the Song No 3 BARBIE GIRL 00:57:55:10 01:01:42:05,227.0,0.0,0.0,227.0
100010842100003081,HINDUSTANI,4,Deleted the Song No 4 IDHEDHO BAGUNDHU 01:45:30:11 01:48:49:23,199.0,0.0,0.0,199.0
100010842100003081,HINDUSTANI,5,Deleted the Song No 5 DARLINGEYE 01:49:46:19 01:53:55:01,228.0,0.0,0.0,228.0
100010842100003019,SHRI V. RAMESH BABU,1,Reduces the visual of goons beating by Ashok 00:03:09:15 00:03:10:15,1.0,0.0,0.0,1.0
100010842100003019,SHRI V. RAMESH BABU,2,Reduces the visual of Ashok beating kaalies henchman 00:10:23:20 00:10:30:20,7.0,0.0,0.0,7.0
100010842100003019,SHRI V. RAMESH BABU,3,Reduces the visual of Ashok beating goons 00:10:29:04 00:10:36:00,7.0,0.0,0.0,7.0
100010842100003019,SHRI V. RAMESH BABU,4,Reduces the visual of KK killing the Bihari Gang 00:19:27:01 00:19:29:17,3.0,0.0,0.0,3.0
100010842100003019,SHRI V. RAMESH BABU,5,Deleted the visual of KK killing a man Ashok Kissing Shivani 00:41:33:20 00:41:44:10,11.0,0.0,0.0,11.0
100010842100003019,SHRI V. RAMESH BABU,6,Reduces the visual of Shekhar making MMS of Girls 00:55:51:11 00:55:58:18,7.0,0.0,0.0,7.0
100010842100003019,SHRI V. RAMESH BABU,7,Deleted the visual Audio of shekhar saying KYA KADAK FIGER HAI YAAR 00:56:01:06 00:56:03:22,3.0,0.0,0.0,3.0
100010842100003019,SHRI V. RAMESH BABU,8,Deleted the visual of Ashok biting KK henchman 01:07:43:20 01:07:45:01,1.0,0.0,0.0,1.0
100010842100003019,SHRI V. RAMESH BABU,9,Deleted the visual of Blood on the face of KK Brother 01:08:05:01 01:08:06:01,1.0,0.0,0.0,1.0
100010842100003019,SHRI V. RAMESH BABU,10,Deleted the visual of man blaze on fire in a blast 01:14:00:20 01:14:01:19,1.0,0.0,0.0,1.0
100010842100003019,SHRI V. RAMESH BABU,11,Reduces the visual of Ashok biting KK henchman 01:19:46:13 01:20:01:04,15.0,0.0,0.0,15.0
100010842100003019,SHRI V. RAMESH BABU,12,Reduces the visual of Dev Murder 01:52:12:09 01:52:25:00,12.0,0.0,0.0,12.0
100010842100003019,SHRI V. RAMESH BABU,13,Deleted the visual of Ashok slapping Shivani 02:03:01:08 02:03:02:07,1.0,0.0,0.0,1.0
100010842100003019,SHRI V. RAMESH BABU,14,Deleted the visual of KK Liking Pooja Cheek 02:11:32:18 02:11:34:20,2.0,0.0,0.0,2.0
100010842100003019,SHRI V. RAMESH BABU,15,Deleted the END SCROOL 02:02:00:11 02:23:48:18,108.0,0.0,0.0,108.0
100050842100000371,TAUT,1,Inserted anti-alcohol message.,0.0,0.0,0.0,0.0
100050842100000371,TAUT,2,Deleted the word BAHANCHODA.,4.0,0.0,0.0,4.0
100010842100002853,HINDUSTANI,1,Deleted the Telugu Song No. 1 DEVUDA DEVUDA 00:15:54:15 00:18:09:19,135.0,0.0,0.0,135.0
100010842100002853,HINDUSTANI,2,Deleted the Telugu Song No. 2 BADMAASHU PILLA 00:30:57:19 00:33:46:00,168.0,0.0,0.0,168.0
100010842100002853,HINDUSTANI,3,Deleted the Telugu Song No. 3 NVUVU NVUVU 00:49:30:13 00:52:17:00,166.0,0.0,0.0,166.0
100010842100002853,HINDUSTANI,4,Deleted the Telugu Song No. 4 CHAMPESINDHE 01:12:59:22 01:15:48:13,168.0,0.0,0.0,168.0
100010842100002853,HINDUSTANI,5,Deleted the Telugu Song No. 5 NOTANKI NOTANKI 01:52:02:03 01:54:47:06,164.0,0.0,0.0,164.0
100050842100000364,RAJA SHABIR KHAN - SRINAGAR,1,"a) The Animal visuals has been voluntary deleted at 11.4107 to 11.46.06 , 11.51.20 to 11.57.06 and some scenes replaced at 36.51.07 to 36.59.22 , 41.10.00 to 41.15.15. b) Submitted the script, cast-credit details in the main language of the film i.e. Hindi. c)Duration of the documentary is 52.50.",5.0,0.0,0.0,5.0
100010842100003230,HINDUSTANI,1,Deleted the Song No 1 RACHHA 00:12:35:08 00:17:32:18,297.0,0.0,0.0,297.0
100010842100003230,HINDUSTANI,2,Deleted the Song No 2 DILLAKU DILLAKU 00:40:08:12 00:44:18:23,250.0,0.0,0.0,250.0
100010842100003230,HINDUSTANI,3,Deleted the Song No 3 OKA PADAM 00:55:27:11 01:00:14:05,287.0,0.0,0.0,287.0
100010842100003230,HINDUSTANI,4,Deleted the Song No 4 VAANA VAANA 01:21:27:14 01:26:16:06,289.0,0.0,0.0,289.0
100010842100003230,HINDUSTANI,5,Deleted the Song No 5 SINGARENI UNDI 01:25:13:17 01:3:33:23,287.0,0.0,0.0,287.0
100050102000000079,KEVAL SINGH - HANUMANGARH,1,Replace Sukha with Sucha as the name of the protagonist in Sucha.: REPLACED,0.0,0.0,0.0,0.0
100050102000000116,KEVAL SINGH - HANUMANGARH,1,Replace Sukha with Sucha as the name of the protagonist in Sucha.: REPLACED,0.0,0.0,0.0,0.0
100050842100000325,LONDON CALLING,1,Deleted the visual of Adult scene TCR -00:02:23:11 TO 00:02:23:24 and Deleted the visual of Adult scene TCR -00:02:59:13 TO 00:03:04:14,5.0,0.0,0.0,5.0
100050842100000325,LONDON CALLING,2,Deleted the visual of Adult scene Tcr-00:20:34:23 TO 00:20:47:09,12.0,0.0,0.0,12.0
100050842100000325,LONDON CALLING,3,Deleted the visual of Adult scene TCR-00:21:18:00 TO 00:22:01:18,44.0,0.0,0.0,44.0
100050842100000325,LONDON CALLING,4,Deleted the visual of Adult scene TCR-00:25:56:19 TO 00:26:27:04,30.0,0.0,0.0,30.0
100050842100000325,LONDON CALLING,5,Deleted the visual of Adult scene TCR- 00:48:04:08 TO 00:48:32:24,29.0,0.0,0.0,29.0
100050842100000325,LONDON CALLING,6,Deleted the visual of Adult scene TCR-00:50:03:10 TO 00:50:12:13,9.0,0.0,0.0,9.0
100050842100000325,LONDON CALLING,7,Deleted the visual of Adult scene TCR-00:50:27:07 TO 00:50:37:20,10.0,0.0,0.0,10.0
100050842100000325,LONDON CALLING,8,Muted the dialogue Kapdeko Baher Hoti Toh TCR-00:52:33:02 TO 00:52:34:09,0.0,0.0,0.0,0.0
100050842100000325,LONDON CALLING,9,Deleted the visual of Adult sceneTCR-00:53:02:12 TO 00:53:56:01,54.0,0.0,0.0,54.0
100050842100000325,LONDON CALLING,10,Muted the dialogue Barabari Bistar Mai Nahi Karpayi TCR -00:57:30:11 TO 00:57:31:14,0.0,0.0,0.0,0.0
100050842100000325,LONDON CALLING,11,Deleted the visual of Adult scene TCR - 01:07:21:13 TO 01:19:41:02,140.0,0.0,0.0,140.0
100050842100000325,LONDON CALLING,12,Deleted the visual of Adult scene TCR-01:18:10:06 TO 01:18:19:21,10.0,0.0,0.0,10.0
100050842100000396,SHYAM BHARTEEY - NEW DELHI,1,Insert anti-smoking static message SMOKING CAUSES CANCER in the scene where an actor is holding cigarette. : INSERTED,0.0,0.0,0.0,0.0
100050842100000373,SOULMATES,1,a) The visuals deleted (80) of guns and Replaced with other common visuals (b) word HATHIYAR muted.,0.0,0.0,0.0,0.0
100050842100000392,SONG- READY SHEADY,1,Please insert the anti-alcohol message in the scenes where alcohol alcohol consumption scene is exhibited and the message is not inserted.,0.0,0.0,0.0,0.0
100050842100000350,HIMALAYAN VELOCITY - KULLU,1,The animal scenes has been voluntary replaced with another scene of film.,0.0,0.0,0.0,0.0
100010842100003462,HINDUSTANI,1,Deleted the Song 1  OMKARESWARI 00:12:55:03 00:17:09:02,254.0,0.0,0.0,254.0
100010842100003462,HINDUSTANI,2,Deleted the Song 2  NACHCHAVURA 00:41:04:01 00:44:23:17,200.0,0.0,0.0,200.0
100010842100003462,HINDUSTANI,3,Delete the Song 3 IN THE NIGHT 00:55:05:11 00:57:59:19,174.0,0.0,0.0,174.0
100010842100003462,HINDUSTANI,4,Delete the Song 4  CHIRANJEEVA 01:09:20:22 01:12:14:03,173.0,0.0,0.0,173.0
100010842100003462,HINDUSTANI,5,Delete the Song 5  AMBADARI 01:28:22:02 01:32:04:04,222.0,0.0,0.0,222.0
100010842100003462,HINDUSTANI,6,Delete the Song 6  NATH NATH 01:38:03:19 01:42:12:12,249.0,0.0,0.0,249.0
100050842100000313,MUSICIANS OF THE GODS,1,Please submit the NOC from Animal Welfare Board of India for showing animals in the documentary.: VOLUNTARILY REMOVED THE ANIMAL VISUALS.,48.0,0.0,0.0,48.0
100050101900001556,SONG- ZAROORTAN HAI,1,Insert anti-drug message.: INSERTED,0.0,0.0,0.0,0.0
100050101900001431,SONG- JATT DA FUTURE,1,Replacedelete the line Ho Ek Baje Tak Peg Chalde Ho Teen Baje Tak Lalkare as the same promotes alcohol.: REPLACED,0.0,0.0,0.0,0.0
100050101900001641,BREAKUP,1,Replace delete the visuals in which consumption of alcohol has been shown in glamorized manner. : INSERTED,3.0,3.0,0.0,6.0
100050101900001624,JAGDEEP SINGH - AMRITSAR,1,Replace the visuals as the female actor in an objectified manner which is demeaning and denigrating to women. : SCENE MODIFIED BY EDITING.,3.0,3.0,0.0,6.0
100050101900001473,DARSHAN SINGH - NORTH WEST,1,Sound quality of all the songs was very poor. To be improved. : IMPROVED.,0.0,0.0,0.0,0.0
100050101900001473,DARSHAN SINGH - NORTH WEST,2,Excise the item song as the lyrics in Hindi and a few postures in the song were found to be vulgar and obscene and the song not intrinsic to the story in any manner. : DELETED.,278.0,0.0,0.0,278.0
100050101900001548,WELCOME GOD,1,Maans word is to be muteddeleted: MUTED.,0.0,0.0,0.0,0.0
100010101900013236,REJAPUTHRA VISUAL MEDIA,1,INSERT Hindi text about the content of the banners which is in Malayalam.: INSERTED,0.0,0.0,0.0,0.0
100010101900013236,REJAPUTHRA VISUAL MEDIA,2,Smoking message to be modified as SMOKING CAUSES CANCER SMOKING KILLS.: MODIFIED,0.0,0.0,0.0,0.0
100010101900013236,REJAPUTHRA VISUAL MEDIA,3,"Words and phrases like RASMALAI, MAAL, KADAK MAAL used for women have to be muted. : MUTED",0.0,0.0,0.0,0.0
100050102000000044,5 GOLIYA,1,Replace delete mute the portion of the lyrics MAIN LAT NASHE....GADAASI KAALI as the same glamorize criminal acts.: MUTED,0.0,0.0,0.0,0.0
100050102000000044,5 GOLIYA,2,Delete or replace the visuals as the same were found to be obscene. : REPLACED,4.0,4.0,0.0,8.0
100050102000000046,RAJCHET SHARMA - MANSA,1,Delete or replace the visuals as the nature of these visuals is glamorizing consumption of alcohol. : REPLACED,18.0,18.0,0.0,36.0
100050102000000094,SONG- SUPPLY,1,Replace or delete the visuals in which consumption of alcohol has been glamorized.: REPLACED,3.0,3.0,0.0,6.0
100050101900001410,KISHAN KALURAM KUMAWAT - PALI,1,"a) Add 10 sec in the beginning for CC, b) Change the old anti-smoking disclaimer in the beginning and insert in the interval, c) Remove blank at 1.50 hrs, d) Correct the spellings of at least NIRMATA, NIRDESHAK AND END. : MODIFICATIONS INSERTED",3.0,10.0,0.0,13.0
100050101900001410,KISHAN KALURAM KUMAWAT - PALI,2,Mute word SAALI as it is demeaning to women.: MUTED,0.0,0.0,0.0,0.0
